Player_name,F,QF,R128,R16,R32,R64,SF
Ryler Deheart,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Salvador Navarro,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Sam Querrey,0.555555555556,0.614035087719,0.51376146789,0.637931034483,0.542857142857,0.563106796117,0.485714285714
Sam Warburg,0.0,0.0,0.0,0.6,0.4,0.0,0.0
Samuel Groth,0.0,0.2,0.277777777778,0.352941176471,0.473684210526,0.428571428571,0.0
Santiago Giraldo,0.0,0.321428571429,0.459016393443,0.395833333333,0.526785714286,0.365079365079,0.222222222222
Santiago Gonzalez,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0
Santiago Ventura,1.0,0.571428571429,0.333333333333,0.0833333333333,0.466666666667,0.333333333333,0.25
Sargis Sargsian,0.0,0.1,0.37037037037,0.56,0.421875,0.4375,1.0
Sasa Tuksar,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Satoshi Iwabuchi,0.0,0.0,0.0,0.0,0.2,0.4,0.0
Scott Draper,0.0,0.0,0.428571428571,0.307692307692,0.7,0.272727272727,0.0
Scott Oudsema,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Scoville Jenkins,0.0,0.0,0.0,0.166666666667,0.5,0.5,0.0
Sebastian Decoud,0.0,0.0,0.5,1.0,0.666666666667,0.0,0.0
Sebastian Ofner,0.0,1.0,1.0,1.0,0.333333333333,1.0,0.0
Sebastian Rieschick,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sebastien De Chaunac,0.0,0.0,0.4,0.75,0.277777777778,0.333333333333,0.0
Sebastien Grosjean,0.428571428571,0.418604651163,0.68253968254,0.823529411765,0.5625,0.5625,0.388888888889
Sergei Bubka,0.0,0.0,0.0,0.666666666667,0.375,0.0,0.0
Sergi Bruguera,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sergio Gutierrez Ferrol,0.0,0.0,1.0,0.0,0.5,0.0,0.0
Sergio Roitman,0.0,0.0,0.133333333333,0.0,0.375,0.666666666667,0.0
Sergiy Stakhovsky,1.0,0.315789473684,0.322033898305,0.533333333333,0.437037037037,0.433962264151,0.666666666667
Shao Xuan Zeng,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Simon Greul,0.0,0.2,0.192307692308,0.294117647059,0.565217391304,0.315789473684,0.0
Simon Larose,0.0,0.0,0.0,1.0,0.0,0.2,0.0
Simon Stadler,0.0,0.0,0.0,0.333333333333,0.428571428571,0.666666666667,0.0
Simone Bolelli,0.0,0.214285714286,0.358974358974,0.585365853659,0.393939393939,0.433333333333,0.333333333333
Simone Vagnozzi,0.0,0.0,0.0,0.0,0.5,1.0,0.0
Sjeng Schalken,0.5,0.454545454545,0.478260869565,0.8,0.575,0.567567567568,0.4
Slimane Saoudi,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Somdev Devvarman,0.0,0.333333333333,0.24,0.470588235294,0.531914893617,0.285714285714,1.0
Stanislas Wawrinka,0.571428571429,0.606741573034,0.605442176871,0.833333333333,0.619289340102,0.745762711864,0.491228070175
Stefan Koubek,0.0,0.266666666667,0.263157894737,0.435897435897,0.495652173913,0.403225806452,0.5
Stefan Kozlov,0.0,0.0,0.25,0.0,0.333333333333,0.0,0.0
Stefano Galvani,0.0,0.0,0.166666666667,0.333333333333,0.464285714286,0.357142857143,0.0
Stefano Ianni,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Stefano Napolitano,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Stefano Pescosolido,0.0,0.0,0.0,1.0,0.5,0.0,0.0
Stefano Travaglia,0.0,0.0,0.0,0.5,0.666666666667,0.0,0.0
Stefanos Tsitsipas,0.0,0.5,1.0,0.0,0.181818181818,1.0,0.0
Stephane Bohli,0.0,0.0,0.0,0.0,0.117647058824,0.0,0.0
Stephane Robert,0.0,1.0,0.214285714286,0.384615384615,0.378378378378,0.24,0.333333333333
Steve Darcis,0.666666666667,0.235294117647,0.435897435897,0.428571428571,0.513513513514,0.354838709677,0.75
Steve Johnson,0.666666666667,0.310344827586,0.56862745098,0.464285714286,0.542168674699,0.575,0.333333333333
Steven Diez,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Takahiro Terachi,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0
Takao Suzuki,0.0,0.0,0.142857142857,0.666666666667,0.583333333333,0.461538461538,0.0
Taro Daniel,0.0,0.0,0.25,0.333333333333,0.307692307692,0.333333333333,0.0
Tasuku Iwami,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0
Tatsuma Ito,0.0,0.0,0.222222222222,0.266666666667,0.58064516129,0.0909090909091,0.0
Taylor Dent,0.5,0.578947368421,0.345454545455,0.7,0.529411764706,0.634615384615,0.545454545455
Taylor Harry Fritz,0.0,0.166666666667,0.545454545455,0.363636363636,0.478260869565,0.5,1.0
Tennys Sandgren,0.0,0.0,0.5,0.333333333333,0.285714285714,1.0,0.0
Teymuraz Gabashvili,0.0,0.0588235294118,0.320754716981,0.431818181818,0.423076923077,0.293103448276,0.0
Thanasi Kokkinakis,0.0,1.0,0.125,0.363636363636,0.421052631579,0.4,1.0
Thiago Alves,0.0,1.0,0.25,0.428571428571,0.285714285714,0.25,0.0
Thiago Monteiro,0.0,0.2,0.416666666667,0.333333333333,0.545454545455,0.2,0.0
Thiemo De Bakker,0.0,0.5,0.260869565217,0.35,0.389830508475,0.714285714286,0.0
Thierry Ascione,0.0,0.0,0.333333333333,0.2,0.272727272727,0.454545454545,0.0
Thomas Blake,0.0,0.0,0.0,0.0,0.5,0.666666666667,0.0
Thomas Enqvist,1.0,0.333333333333,0.571428571429,0.608695652174,0.411764705882,0.461538461538,0.5
Thomas Fabbiano,0.0,0.0,0.166666666667,0.142857142857,0.333333333333,0.142857142857,0.0
Thomas Johansson,0.5,0.516129032258,0.543859649123,0.612903225806,0.542056074766,0.540983606557,0.4375
Thomas Schiessling,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0
Thomas Schoorel,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Thomaz Bellucci,0.5,0.45,0.588235294118,0.511111111111,0.487394957983,0.37037037037,0.421052631579
Tim Henman,0.333333333333,0.575,0.625,0.8,0.744186046512,0.63768115942,0.521739130435
Tim Puetz,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Tim Smyczek,0.0,0.0,0.2,0.48,0.357142857143,0.291666666667,0.0
Tobias Clemens,0.0,0.0,1.0,0.0,0.5,0.0,0.0
Tobias Kamke,0.0,0.125,0.228571428571,0.357142857143,0.514705882353,0.363636363636,0.0
Tobias Summerer,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Todd Larkham,0.0,0.0,0.0,0.166666666667,1.0,0.0,0.0
Todd Martin,0.0,0.153846153846,0.619047619048,0.736842105263,0.6,0.5625,0.0
Todd Reid,0.0,0.0,0.5,0.25,0.285714285714,0.857142857143,0.0
Todd Widom,0.0,0.0,0.333333333333,1.0,0.75,0.0,0.0
Tomas Behrend,0.0,0.142857142857,0.5,0.0769230769231,0.388888888889,0.5,0.0
Tomas Berdych,0.40625,0.540145985401,0.665048543689,0.813559322034,0.743801652893,0.775862068966,0.413333333333
Tomas Cakl,0.0,0.0,0.0,0.0,0.375,0.0,0.0
Tomas Tenconi,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tomas Zib,0.0,0.666666666667,0.230769230769,0.3125,0.317073170732,0.333333333333,0.0
Tommy Haas,0.647058823529,0.58024691358,0.571428571429,0.711538461538,0.646153846154,0.721153846154,0.340425531915
Tommy Paul,0.0,0.0,0.666666666667,0.0,0.5,1.0,0.0
Tommy Robredo,0.52380952381,0.505050505051,0.51832460733,0.758064516129,0.629496402878,0.724137931034,0.42
Toshihide Matsui,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Travis Rettenmaier,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tristan Lamasine,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Tuomas Ketola,0.0,0.0,0.0,0.25,0.714285714286,0.0,0.0
Uros Vico,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Vadim Kutsenko,0.0,0.0,0.0,0.5,0.666666666667,0.0,0.0
Vasek Pospisil,0.0,0.428571428571,0.378378378378,0.392857142857,0.492753623188,0.404761904762,0.166666666667
Victor Crivoi,0.0,0.0,0.142857142857,0.5,0.291666666667,0.4,0.0
Victor Estrella,1.0,0.666666666667,0.352941176471,0.263157894737,0.394736842105,0.5,0.75
Victor Hanescu,0.2,0.411764705882,0.430379746835,0.491228070175,0.503225806452,0.388888888889,0.333333333333
Viktor Troicki,0.454545454545,0.46,0.51,0.755555555556,0.505813953488,0.54,0.391304347826
Vincent Millot,0.0,0.0,0.25,0.333333333333,0.4,0.0,0.0
Vincent Spadea,0.333333333333,0.454545454545,0.534482758621,0.525,0.475409836066,0.40625,0.2
Vladimir Voltchkov,0.0,0.571428571429,0.7,0.428571428571,0.588235294118,0.0,0.5
Wayne Arthurs,0.333333333333,0.3125,0.421052631579,0.444444444444,0.5,0.446808510638,0.6
Wayne Black,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Wayne Ferreira,1.0,0.25,0.461538461538,0.65,0.553191489362,0.71875,0.333333333333
Wayne Odesnik,0.0,0.428571428571,0.411764705882,0.285714285714,0.472222222222,0.428571428571,0.333333333333
Werner Eschauer,0.0,1.0,0.25,0.333333333333,0.210526315789,0.222222222222,1.0
Wesley Moodie,1.0,0.571428571429,0.411764705882,0.384615384615,0.333333333333,0.578947368421,0.25
Wesley Whitehouse,0.0,0.0,0.0,0.0,0.2,0.75,0.0
Woong Sun Jun,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0
Xavier Malisse,0.375,0.5,0.5375,0.645161290323,0.484662576687,0.490384615385,0.363636363636
Yan Bai,0.0,0.0,0.0,0.0,0.25,0.5,0.0
Yann Marti,0.0,0.0,0.0,0.0,0.4,0.0,0.0
Yannick Hanfmann,0.0,0.5,0.5,0.0,0.6,0.0,1.0
Yannick Maden,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Yannick Mertens,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Yasutaka Uchiyama,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Yen Hsun Lu,0.0,0.142857142857,0.35593220339,0.446153846154,0.449612403101,0.390243902439,0.333333333333
Yevgeny Kafelnikov,1.0,0.5625,0.533333333333,0.916666666667,0.612244897959,0.5,0.444444444444
Yoshihito Nishioka,0.0,0.25,0.571428571429,0.545454545455,0.466666666667,0.333333333333,0.0
Younes El Aynaoui,0.545454545455,0.461538461538,0.702702702703,0.625,0.528571428571,0.447368421053,0.916666666667
Yu Jr Wang,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0
Yuichi Sugita,1.0,0.285714285714,0.5,0.428571428571,0.424242424242,0.277777777778,0.5
Yuki Bhambri,0.0,0.0,0.285714285714,0.0,0.636363636364,1.0,0.0
Yuri Schukin,0.0,0.5,0.4,1.0,0.3125,0.6,0.0
Yves Allegro,0.0,0.0,0.666666666667,0.0,0.3,0.0,0.0
Zack Fleishman,0.0,0.0,0.25,0.333333333333,0.333333333333,0.333333333333,0.0
Ze Zhang,0.0,0.0,0.25,0.0,0.4,0.0,0.0
Zeljko Krajan,0.0,1.0,0.285714285714,0.0,0.291666666667,0.4,0.0
Zhizhen Zhang,0.0,0.0,0.5,0.0,1.0,0.0,0.0
